,filename,label
680,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6173.JPEG,golf ball
681,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6188.JPEG,golf ball
682,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6195.JPEG,golf ball
683,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6215.JPEG,golf ball
684,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_624.JPEG,golf ball
685,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6265.JPEG,golf ball
686,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6275.JPEG,golf ball
687,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6276.JPEG,golf ball
688,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6315.JPEG,golf ball
689,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6324.JPEG,golf ball
690,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6335.JPEG,golf ball
691,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6347.JPEG,golf ball
692,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_637.JPEG,golf ball
693,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6383.JPEG,golf ball
694,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6384.JPEG,golf ball
695,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6388.JPEG,golf ball
696,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6396.JPEG,golf ball
697,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6397.JPEG,golf ball
698,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6399.JPEG,golf ball
699,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6415.JPEG,golf ball
700,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6416.JPEG,golf ball
701,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6427.JPEG,golf ball
702,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6435.JPEG,golf ball
703,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_646.JPEG,golf ball
704,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6465.JPEG,golf ball
705,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6489.JPEG,golf ball
706,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6515.JPEG,golf ball
707,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6516.JPEG,golf ball
708,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6534.JPEG,golf ball
709,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6537.JPEG,golf ball
710,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6539.JPEG,golf ball
711,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_654.JPEG,golf ball
712,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6545.JPEG,golf ball
713,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6548.JPEG,golf ball
714,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6574.JPEG,golf ball
715,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6594.JPEG,golf ball
716,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6606.JPEG,golf ball
717,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_663.JPEG,golf ball
718,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6637.JPEG,golf ball
719,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6644.JPEG,golf ball
720,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6656.JPEG,golf ball
721,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6658.JPEG,golf ball
722,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6759.JPEG,golf ball
723,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6785.JPEG,golf ball
724,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6789.JPEG,golf ball
725,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_679.JPEG,golf ball
726,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6794.JPEG,golf ball
727,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6807.JPEG,golf ball
728,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6809.JPEG,golf ball
729,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6848.JPEG,golf ball
730,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6854.JPEG,golf ball
731,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6856.JPEG,golf ball
732,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6859.JPEG,golf ball
733,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6908.JPEG,golf ball
734,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6918.JPEG,golf ball
735,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6925.JPEG,golf ball
736,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6926.JPEG,golf ball
737,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_6949.JPEG,golf ball
738,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7015.JPEG,golf ball
739,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7059.JPEG,golf ball
740,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7064.JPEG,golf ball
741,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7086.JPEG,golf ball
742,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7095.JPEG,golf ball
743,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7118.JPEG,golf ball
744,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7146.JPEG,golf ball
745,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7147.JPEG,golf ball
746,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_715.JPEG,golf ball
747,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7154.JPEG,golf ball
748,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7168.JPEG,golf ball
749,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7174.JPEG,golf ball
750,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7178.JPEG,golf ball
751,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7184.JPEG,golf ball
752,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7196.JPEG,golf ball
753,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7203.JPEG,golf ball
754,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7208.JPEG,golf ball
755,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7228.JPEG,golf ball
756,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_723.JPEG,golf ball
757,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7238.JPEG,golf ball
758,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_724.JPEG,golf ball
759,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7243.JPEG,golf ball
760,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7255.JPEG,golf ball
761,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7277.JPEG,golf ball
762,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7283.JPEG,golf ball
763,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7286.JPEG,golf ball
764,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7324.JPEG,golf ball
765,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7336.JPEG,golf ball
766,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7395.JPEG,golf ball
767,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7428.JPEG,golf ball
768,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_743.JPEG,golf ball
769,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_748.JPEG,golf ball
770,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7498.JPEG,golf ball
771,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_75.JPEG,golf ball
772,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7524.JPEG,golf ball
773,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7538.JPEG,golf ball
774,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_755.JPEG,golf ball
775,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7557.JPEG,golf ball
776,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7563.JPEG,golf ball
777,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7566.JPEG,golf ball
778,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_759.JPEG,golf ball
779,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7616.JPEG,golf ball
780,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7634.JPEG,golf ball
781,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7645.JPEG,golf ball
782,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7647.JPEG,golf ball
783,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7665.JPEG,golf ball
784,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7666.JPEG,golf ball
785,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_768.JPEG,golf ball
786,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7686.JPEG,golf ball
787,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7687.JPEG,golf ball
788,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7729.JPEG,golf ball
789,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7739.JPEG,golf ball
790,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7744.JPEG,golf ball
791,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_775.JPEG,golf ball
792,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7756.JPEG,golf ball
793,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7758.JPEG,golf ball
794,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7767.JPEG,golf ball
795,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7776.JPEG,golf ball
796,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7794.JPEG,golf ball
797,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7797.JPEG,golf ball
798,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7808.JPEG,golf ball
799,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7827.JPEG,golf ball
800,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_785.JPEG,golf ball
801,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7853.JPEG,golf ball
802,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7855.JPEG,golf ball
803,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7857.JPEG,golf ball
804,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7864.JPEG,golf ball
805,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7915.JPEG,golf ball
806,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7919.JPEG,golf ball
807,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7939.JPEG,golf ball
808,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7945.JPEG,golf ball
809,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7947.JPEG,golf ball
810,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7948.JPEG,golf ball
811,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_795.JPEG,golf ball
812,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_7965.JPEG,golf ball
813,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8004.JPEG,golf ball
814,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8007.JPEG,golf ball
815,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8015.JPEG,golf ball
816,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8016.JPEG,golf ball
817,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8026.JPEG,golf ball
818,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8048.JPEG,golf ball
819,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8053.JPEG,golf ball
820,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8056.JPEG,golf ball
821,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_806.JPEG,golf ball
822,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8079.JPEG,golf ball
823,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8085.JPEG,golf ball
824,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8095.JPEG,golf ball
825,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8145.JPEG,golf ball
826,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_819.JPEG,golf ball
827,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8197.JPEG,golf ball
828,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8209.JPEG,golf ball
829,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8215.JPEG,golf ball
830,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8224.JPEG,golf ball
831,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8225.JPEG,golf ball
832,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8266.JPEG,golf ball
833,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8268.JPEG,golf ball
834,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_828.JPEG,golf ball
835,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8288.JPEG,golf ball
836,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8289.JPEG,golf ball
837,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8315.JPEG,golf ball
838,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_833.JPEG,golf ball
839,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8339.JPEG,golf ball
840,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8343.JPEG,golf ball
841,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8365.JPEG,golf ball
842,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_838.JPEG,golf ball
843,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8394.JPEG,golf ball
844,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8403.JPEG,golf ball
845,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8414.JPEG,golf ball
846,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8418.JPEG,golf ball
847,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_844.JPEG,golf ball
848,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8446.JPEG,golf ball
849,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8448.JPEG,golf ball
850,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8474.JPEG,golf ball
851,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8477.JPEG,golf ball
852,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8484.JPEG,golf ball
853,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8544.JPEG,golf ball
854,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8546.JPEG,golf ball
855,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8599.JPEG,golf ball
856,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8616.JPEG,golf ball
857,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8624.JPEG,golf ball
858,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8628.JPEG,golf ball
859,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_866.JPEG,golf ball
860,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8663.JPEG,golf ball
861,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8677.JPEG,golf ball
862,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8678.JPEG,golf ball
863,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8679.JPEG,golf ball
864,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8683.JPEG,golf ball
865,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8694.JPEG,golf ball
866,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8707.JPEG,golf ball
867,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8718.JPEG,golf ball
868,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_874.JPEG,golf ball
869,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8779.JPEG,golf ball
870,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8797.JPEG,golf ball
871,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8817.JPEG,golf ball
872,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8829.JPEG,golf ball
873,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8838.JPEG,golf ball
874,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8839.JPEG,golf ball
875,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_8853.JPEG,golf ball
876,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_886.JPEG,golf ball
